user_id,event_type,event_time,acquisition_channel,plan_selected
user_03198,app_session,2026-03-05 15:17:00,Paid Ads,
user_03199,trial_signup,2026-04-19 10:28:00,Paid Ads,
user_03200,trial_signup,2026-03-05 11:15:00,Paid Ads,
user_03201,trial_signup,2026-05-11 05:18:00,Paid Ads,
user_03201,onboarding_completed,2026-05-11 07:05:00,Paid Ads,
user_03202,trial_signup,2026-05-04 10:35:00,Organic Search,
user_03202,onboarding_completed,2026-05-04 13:34:00,Organic Search,
user_03202,core_feature_used,2026-05-05 08:00:00,Organic Search,
user_03202,app_session,2026-05-10 01:00:00,Organic Search,
user_03202,app_session,2026-05-14 20:00:00,Organic Search,
user_03202,app_session,2026-05-16 20:00:00,Organic Search,
user_03202,app_session,2026-05-18 20:00:00,Organic Search,
user_03202,app_session,2026-05-21 12:00:00,Organic Search,
user_03203,trial_signup,2026-04-29 05:30:00,Organic Search,
user_03204,trial_signup,2026-05-24 20:14:00,Paid Ads,
user_03204,onboarding_completed,2026-05-24 20:36:00,Paid Ads,
user_03205,trial_signup,2026-01-16 05:20:00,Content/Blog,
user_03205,onboarding_completed,2026-01-16 07:37:00,Content/Blog,
user_03205,core_feature_used,2026-01-17 04:15:00,Content/Blog,
user_03205,app_session,2026-01-19 04:15:00,Content/Blog,
user_03205,app_session,2026-01-24 18:15:00,Content/Blog,
user_03206,trial_signup,2026-01-02 17:58:00,Content/Blog,
user_03206,onboarding_completed,2026-01-02 20:03:00,Content/Blog,
user_03206,core_feature_used,2026-01-02 20:45:00,Content/Blog,
user_03206,app_session,2026-01-05 13:45:00,Content/Blog,
user_03206,app_session,2026-01-11 18:45:00,Content/Blog,
user_03206,app_session,2026-01-16 09:45:00,Content/Blog,
user_03207,trial_signup,2026-01-30 03:56:00,Content/Blog,
user_03208,trial_signup,2026-03-23 04:44:00,Organic Search,
user_03209,trial_signup,2026-04-10 06:00:00,Referral,
user_03210,trial_signup,2026-04-24 02:09:00,Organic Search,
user_03210,onboarding_completed,2026-04-24 05:45:00,Organic Search,
user_03210,core_feature_used,2026-04-25 00:56:00,Organic Search,
user_03210,app_session,2026-04-28 21:56:00,Organic Search,
user_03210,upgraded_to_paid,2026-04-29 21:56:00,Organic Search,Team
user_03211,trial_signup,2026-05-04 22:42:00,Organic Search,
user_03211,onboarding_completed,2026-05-05 00:47:00,Organic Search,
user_03211,core_feature_used,2026-05-06 19:12:00,Organic Search,
user_03211,app_session,2026-05-13 08:12:00,Organic Search,
user_03211,upgraded_to_paid,2026-05-13 17:12:00,Organic Search,Pro
user_03211,app_session,2026-05-15 05:12:00,Organic Search,
user_03211,app_session,2026-05-20 23:12:00,Organic Search,
user_03211,app_session,2026-05-27 14:12:00,Organic Search,
user_03212,trial_signup,2026-04-13 12:49:00,Organic Search,
user_03212,onboarding_completed,2026-04-13 14:09:00,Organic Search,
user_03212,core_feature_used,2026-04-15 07:55:00,Organic Search,
user_03212,app_session,2026-04-19 23:55:00,Organic Search,
user_03212,app_session,2026-04-22 05:55:00,Organic Search,
user_03212,app_session,2026-04-25 13:55:00,Organic Search,
user_03212,app_session,2026-04-26 13:55:00,Organic Search,
user_03213,trial_signup,2026-02-11 09:08:00,Paid Ads,
user_03214,trial_signup,2026-04-04 06:49:00,Paid Ads,
user_03214,onboarding_completed,2026-04-04 07:45:00,Paid Ads,
user_03215,trial_signup,2026-01-23 18:04:00,Organic Search,
user_03216,trial_signup,2026-01-04 14:01:00,Organic Search,
user_03216,onboarding_completed,2026-01-04 15:18:00,Organic Search,
user_03216,core_feature_used,2026-01-05 08:04:00,Organic Search,
user_03216,app_session,2026-01-06 18:04:00,Organic Search,
user_03216,app_session,2026-01-11 14:04:00,Organic Search,
user_03217,trial_signup,2026-03-26 01:47:00,Organic Search,
user_03218,trial_signup,2026-04-12 22:53:00,Organic Search,
user_03219,trial_signup,2026-01-08 16:02:00,Paid Ads,
user_03219,onboarding_completed,2026-01-08 17:36:00,Paid Ads,
user_03220,trial_signup,2026-03-08 14:58:00,Referral,
user_03220,onboarding_completed,2026-03-08 16:59:00,Referral,
user_03221,trial_signup,2026-02-22 07:20:00,Content/Blog,
user_03221,onboarding_completed,2026-02-22 09:33:00,Content/Blog,
user_03222,trial_signup,2026-01-23 19:11:00,Paid Ads,
user_03222,onboarding_completed,2026-01-23 21:42:00,Paid Ads,
user_03223,trial_signup,2026-03-06 12:15:00,Paid Ads,
user_03224,trial_signup,2026-04-16 20:24:00,Referral,
user_03225,trial_signup,2026-03-03 04:01:00,Referral,
user_03226,trial_signup,2026-05-07 22:08:00,Organic Search,
user_03227,trial_signup,2026-04-04 04:49:00,Paid Ads,
user_03227,onboarding_completed,2026-04-04 06:13:00,Paid Ads,
user_03228,trial_signup,2026-02-12 23:31:00,Organic Search,
user_03228,onboarding_completed,2026-02-13 00:50:00,Organic Search,
user_03228,core_feature_used,2026-02-13 03:20:00,Organic Search,
user_03228,app_session,2026-02-20 00:20:00,Organic Search,
user_03228,app_session,2026-02-26 04:20:00,Organic Search,
user_03228,app_session,2026-02-27 21:20:00,Organic Search,
user_03229,trial_signup,2026-03-19 21:47:00,Organic Search,
user_03229,onboarding_completed,2026-03-19 21:56:00,Organic Search,
user_03229,core_feature_used,2026-03-21 14:19:00,Organic Search,
user_03230,trial_signup,2026-02-06 15:56:00,Organic Search,
user_03230,onboarding_completed,2026-02-06 18:47:00,Organic Search,
user_03230,core_feature_used,2026-02-06 22:50:00,Organic Search,
user_03230,app_session,2026-02-13 21:50:00,Organic Search,
user_03230,app_session,2026-02-16 04:50:00,Organic Search,
user_03230,app_session,2026-02-19 17:50:00,Organic Search,
user_03230,app_session,2026-02-25 23:50:00,Organic Search,
user_03231,trial_signup,2026-02-21 00:05:00,Referral,
user_03232,trial_signup,2026-01-10 18:03:00,Organic Search,
user_03232,onboarding_completed,2026-01-10 20:40:00,Organic Search,
user_03233,trial_signup,2026-04-24 16:07:00,Organic Search,
user_03234,trial_signup,2026-03-21 17:02:00,Content/Blog,
user_03234,onboarding_completed,2026-03-21 19:51:00,Content/Blog,
user_03235,trial_signup,2026-03-13 02:21:00,Organic Search,
user_03235,onboarding_completed,2026-03-13 04:59:00,Organic Search,
user_03236,trial_signup,2026-01-13 19:47:00,Paid Ads,
user_03236,onboarding_completed,2026-01-13 20:59:00,Paid Ads,
user_03237,trial_signup,2026-04-17 13:05:00,Paid Ads,
user_03237,onboarding_completed,2026-04-17 14:56:00,Paid Ads,
user_03238,trial_signup,2026-01-07 16:50:00,Paid Ads,
user_03239,trial_signup,2026-02-05 21:40:00,Organic Search,
user_03239,onboarding_completed,2026-02-05 22:02:00,Organic Search,
user_03239,core_feature_used,2026-02-07 13:15:00,Organic Search,
user_03239,app_session,2026-02-12 11:15:00,Organic Search,
user_03239,app_session,2026-02-16 01:15:00,Organic Search,
user_03240,trial_signup,2026-02-26 02:53:00,Content/Blog,
user_03241,trial_signup,2026-03-31 21:35:00,Organic Search,
user_03242,trial_signup,2026-03-04 00:55:00,Referral,
user_03242,onboarding_completed,2026-03-04 03:07:00,Referral,
user_03243,trial_signup,2026-05-09 09:08:00,Paid Ads,
user_03243,onboarding_completed,2026-05-09 11:42:00,Paid Ads,
user_03244,trial_signup,2026-02-05 21:27:00,Referral,
user_03244,onboarding_completed,2026-02-05 23:33:00,Referral,
user_03245,trial_signup,2026-04-02 20:01:00,Referral,
user_03246,trial_signup,2026-05-05 13:30:00,Organic Search,
user_03247,trial_signup,2026-05-07 15:25:00,Organic Search,
user_03248,trial_signup,2026-05-16 17:51:00,Organic Search,
user_03249,trial_signup,2026-03-02 13:34:00,Paid Ads,
user_03249,onboarding_completed,2026-03-02 16:29:00,Paid Ads,
user_03250,trial_signup,2026-04-12 20:10:00,Organic Search,
user_03250,onboarding_completed,2026-04-12 21:57:00,Organic Search,
user_03250,core_feature_used,2026-04-13 08:57:00,Organic Search,
user_03250,app_session,2026-04-17 21:57:00,Organic Search,
user_03251,trial_signup,2026-05-12 00:36:00,Content/Blog,
user_03252,trial_signup,2026-04-12 02:25:00,Organic Search,
user_03253,trial_signup,2026-02-17 17:58:00,Organic Search,
user_03253,onboarding_completed,2026-02-17 20:56:00,Organic Search,
user_03254,trial_signup,2026-01-01 14:18:00,Paid Ads,
user_03254,onboarding_completed,2026-01-01 15:24:00,Paid Ads,
user_03255,trial_signup,2026-01-28 04:20:00,Paid Ads,
user_03255,onboarding_completed,2026-01-28 06:27:00,Paid Ads,
user_03256,trial_signup,2026-03-24 19:53:00,Organic Search,
user_03256,onboarding_completed,2026-03-24 21:13:00,Organic Search,
user_03256,core_feature_used,2026-03-25 10:12:00,Organic Search,
user_03256,app_session,2026-03-29 09:12:00,Organic Search,
user_03256,app_session,2026-04-03 09:12:00,Organic Search,
user_03256,app_session,2026-04-06 09:12:00,Organic Search,
user_03256,app_session,2026-04-08 07:12:00,Organic Search,
user_03256,app_session,2026-04-11 10:12:00,Organic Search,
user_03257,trial_signup,2026-04-10 10:30:00,Organic Search,
user_03257,onboarding_completed,2026-04-10 11:23:00,Organic Search,
user_03258,trial_signup,2026-02-05 18:55:00,Content/Blog,
user_03258,onboarding_completed,2026-02-05 20:41:00,Content/Blog,
user_03258,core_feature_used,2026-02-06 03:11:00,Content/Blog,
user_03258,app_session,2026-02-10 05:11:00,Content/Blog,
user_03258,app_session,2026-02-16 08:11:00,Content/Blog,
user_03258,app_session,2026-02-20 00:11:00,Content/Blog,
user_03259,trial_signup,2026-04-03 01:00:00,Organic Search,
user_03260,trial_signup,2026-03-11 19:45:00,Organic Search,
user_03260,onboarding_completed,2026-03-11 22:03:00,Organic Search,
user_03261,trial_signup,2026-05-06 11:40:00,Paid Ads,
user_03261,onboarding_completed,2026-05-06 11:57:00,Paid Ads,
user_03262,trial_signup,2026-02-06 18:12:00,Paid Ads,
user_03262,onboarding_completed,2026-02-06 18:43:00,Paid Ads,
user_03263,trial_signup,2026-01-04 02:41:00,Organic Search,
user_03263,onboarding_completed,2026-01-04 06:19:00,Organic Search,
user_03264,trial_signup,2026-02-13 18:48:00,Paid Ads,
user_03265,trial_signup,2026-03-30 04:11:00,Paid Ads,
user_03265,onboarding_completed,2026-03-30 07:53:00,Paid Ads,
user_03265,core_feature_used,2026-04-01 01:19:00,Paid Ads,
user_03265,app_session,2026-04-02 21:19:00,Paid Ads,
user_03266,trial_signup,2026-01-11 00:50:00,Paid Ads,
user_03267,trial_signup,2026-01-06 04:51:00,Paid Ads,
user_03267,onboarding_completed,2026-01-06 05:40:00,Paid Ads,
user_03268,trial_signup,2026-04-19 04:16:00,Referral,
user_03269,trial_signup,2026-04-04 07:30:00,Paid Ads,
user_03270,trial_signup,2026-03-15 00:44:00,Referral,
user_03271,trial_signup,2026-01-24 20:48:00,Paid Ads,
user_03271,onboarding_completed,2026-01-24 22:33:00,Paid Ads,
user_03272,trial_signup,2026-04-05 13:43:00,Content/Blog,
user_03273,trial_signup,2026-01-13 23:24:00,Paid Ads,
user_03273,onboarding_completed,2026-01-14 01:35:00,Paid Ads,
user_03274,trial_signup,2026-03-19 08:23:00,Paid Ads,
user_03274,onboarding_completed,2026-03-19 09:52:00,Paid Ads,
user_03275,trial_signup,2026-04-20 17:34:00,Organic Search,
user_03275,onboarding_completed,2026-04-20 19:26:00,Organic Search,
user_03275,core_feature_used,2026-04-22 06:41:00,Organic Search,
user_03275,app_session,2026-04-28 14:41:00,Organic Search,
user_03276,trial_signup,2026-05-24 23:54:00,Referral,
user_03276,onboarding_completed,2026-05-25 01:29:00,Referral,
user_03277,trial_signup,2026-02-10 13:53:00,Content/Blog,
user_03277,onboarding_completed,2026-02-10 15:49:00,Content/Blog,
user_03278,trial_signup,2026-05-13 10:15:00,Content/Blog,
user_03278,onboarding_completed,2026-05-13 14:00:00,Content/Blog,
user_03279,trial_signup,2026-04-04 16:30:00,Paid Ads,
user_03279,onboarding_completed,2026-04-04 18:45:00,Paid Ads,
user_03280,trial_signup,2026-02-10 20:26:00,Organic Search,
user_03281,trial_signup,2026-02-25 21:53:00,Paid Ads,
user_03281,onboarding_completed,2026-02-25 23:14:00,Paid Ads,
user_03281,core_feature_used,2026-02-27 04:47:00,Paid Ads,
user_03281,app_session,2026-03-05 14:47:00,Paid Ads,
user_03281,app_session,2026-03-10 15:47:00,Paid Ads,
user_03281,app_session,2026-03-13 15:47:00,Paid Ads,
user_03281,app_session,2026-03-20 00:47:00,Paid Ads,
user_03281,app_session,2026-03-23 01:47:00,Paid Ads,
user_03282,trial_signup,2026-02-14 17:17:00,Referral,
user_03282,onboarding_completed,2026-02-14 18:04:00,Referral,
user_03283,trial_signup,2026-04-28 06:17:00,Organic Search,
user_03283,onboarding_completed,2026-04-28 09:36:00,Organic Search,
user_03284,trial_signup,2026-01-12 22:29:00,Organic Search,
user_03284,onboarding_completed,2026-01-13 02:28:00,Organic Search,
user_03285,trial_signup,2026-03-22 08:40:00,Content/Blog,
user_03286,trial_signup,2026-01-02 07:35:00,Organic Search,
user_03287,trial_signup,2026-02-05 10:35:00,Organic Search,
user_03288,trial_signup,2026-01-10 21:08:00,Organic Search,
user_03289,trial_signup,2026-03-18 10:01:00,Paid Ads,
user_03289,onboarding_completed,2026-03-18 12:29:00,Paid Ads,
user_03289,core_feature_used,2026-03-19 02:58:00,Paid Ads,
user_03289,app_session,2026-03-20 06:58:00,Paid Ads,
user_03289,app_session,2026-03-25 01:58:00,Paid Ads,
user_03290,trial_signup,2026-03-01 07:48:00,Referral,
user_03290,onboarding_completed,2026-03-01 11:32:00,Referral,
user_03291,trial_signup,2026-01-21 23:46:00,Organic Search,
user_03292,trial_signup,2026-03-03 21:22:00,Organic Search,
user_03292,onboarding_completed,2026-03-03 22:37:00,Organic Search,
user_03293,trial_signup,2026-04-02 05:56:00,Organic Search,
user_03293,onboarding_completed,2026-04-02 07:08:00,Organic Search,
user_03293,core_feature_used,2026-04-03 12:56:00,Organic Search,
user_03293,app_session,2026-04-07 17:56:00,Organic Search,
user_03293,app_session,2026-04-14 04:56:00,Organic Search,
user_03293,app_session,2026-04-16 02:56:00,Organic Search,
user_03293,app_session,2026-04-17 18:56:00,Organic Search,
user_03294,trial_signup,2026-02-19 17:45:00,Organic Search,
user_03294,onboarding_completed,2026-02-19 19:19:00,Organic Search,
user_03294,core_feature_used,2026-02-20 00:57:00,Organic Search,
user_03294,app_session,2026-02-24 01:57:00,Organic Search,
user_03294,upgraded_to_paid,2026-02-24 10:57:00,Organic Search,Starter
user_03294,app_session,2026-03-01 21:57:00,Organic Search,
user_03295,trial_signup,2026-03-19 11:53:00,Paid Ads,
user_03295,onboarding_completed,2026-03-19 15:11:00,Paid Ads,
user_03296,trial_signup,2026-01-09 13:08:00,Referral,
user_03296,onboarding_completed,2026-01-09 15:32:00,Referral,
user_03297,trial_signup,2026-02-21 07:28:00,Paid Ads,
user_03297,onboarding_completed,2026-02-21 07:57:00,Paid Ads,
user_03298,trial_signup,2026-01-23 21:20:00,Organic Search,
user_03299,trial_signup,2026-04-19 23:46:00,Paid Ads,
user_03300,trial_signup,2026-04-19 08:56:00,Referral,
user_03300,onboarding_completed,2026-04-19 12:13:00,Referral,
user_03300,core_feature_used,2026-04-20 23:27:00,Referral,
user_03300,app_session,2026-04-22 15:27:00,Referral,
user_03300,upgraded_to_paid,2026-04-22 17:27:00,Referral,Pro
user_03300,app_session,2026-04-29 05:27:00,Referral,
user_03301,trial_signup,2026-05-27 07:05:00,Organic Search,
user_03301,onboarding_completed,2026-05-27 09:00:00,Organic Search,
user_03301,core_feature_used,2026-05-28 01:12:00,Organic Search,
user_03301,app_session,2026-06-02 11:12:00,Organic Search,
user_03301,app_session,2026-06-04 00:12:00,Organic Search,
user_03301,app_session,2026-06-10 15:12:00,Organic Search,
user_03301,app_session,2026-06-12 00:12:00,Organic Search,
user_03301,app_session,2026-06-15 01:12:00,Organic Search,
user_03302,trial_signup,2026-05-19 04:58:00,Referral,
user_03303,trial_signup,2026-04-18 14:14:00,Content/Blog,
user_03303,onboarding_completed,2026-04-18 14:44:00,Content/Blog,
user_03304,trial_signup,2026-02-25 08:50:00,Content/Blog,
user_03304,onboarding_completed,2026-02-25 12:13:00,Content/Blog,
user_03305,trial_signup,2026-01-10 09:32:00,Paid Ads,
user_03305,onboarding_completed,2026-01-10 10:00:00,Paid Ads,
user_03306,trial_signup,2026-01-15 04:23:00,Referral,
user_03306,onboarding_completed,2026-01-15 05:30:00,Referral,
user_03306,core_feature_used,2026-01-16 06:40:00,Referral,
user_03307,trial_signup,2026-03-02 03:15:00,Paid Ads,
user_03307,onboarding_completed,2026-03-02 05:20:00,Paid Ads,
user_03307,core_feature_used,2026-03-03 06:49:00,Paid Ads,
user_03307,app_session,2026-03-07 11:49:00,Paid Ads,
user_03307,app_session,2026-03-13 06:49:00,Paid Ads,
user_03307,upgraded_to_paid,2026-03-15 16:49:00,Paid Ads,Starter
user_03308,trial_signup,2026-03-15 20:16:00,Organic Search,
user_03308,onboarding_completed,2026-03-15 20:42:00,Organic Search,
user_03309,trial_signup,2026-03-18 07:27:00,Referral,
user_03310,trial_signup,2026-01-22 01:43:00,Paid Ads,
user_03310,onboarding_completed,2026-01-22 02:28:00,Paid Ads,
user_03311,trial_signup,2026-05-04 03:43:00,Paid Ads,
user_03311,onboarding_completed,2026-05-04 05:10:00,Paid Ads,
user_03311,core_feature_used,2026-05-04 15:22:00,Paid Ads,
user_03311,app_session,2026-05-06 12:22:00,Paid Ads,
user_03311,app_session,2026-05-11 07:22:00,Paid Ads,
user_03311,app_session,2026-05-13 19:22:00,Paid Ads,
user_03312,trial_signup,2026-01-17 14:13:00,Content/Blog,
user_03313,trial_signup,2026-04-20 04:43:00,Paid Ads,
user_03313,onboarding_completed,2026-04-20 07:58:00,Paid Ads,
user_03313,core_feature_used,2026-04-21 18:30:00,Paid Ads,
user_03313,app_session,2026-04-26 22:30:00,Paid Ads,
user_03313,app_session,2026-04-29 01:30:00,Paid Ads,
user_03313,app_session,2026-05-04 18:30:00,Paid Ads,
user_03314,trial_signup,2026-01-20 10:28:00,Paid Ads,
user_03314,onboarding_completed,2026-01-20 12:30:00,Paid Ads,
user_03315,trial_signup,2026-01-07 11:08:00,Paid Ads,
user_03315,onboarding_completed,2026-01-07 14:07:00,Paid Ads,
user_03316,trial_signup,2026-03-16 11:54:00,Organic Search,
user_03316,onboarding_completed,2026-03-16 14:37:00,Organic Search,
user_03317,trial_signup,2026-02-20 01:16:00,Organic Search,
user_03317,onboarding_completed,2026-02-20 01:34:00,Organic Search,
user_03317,core_feature_used,2026-02-20 13:51:00,Organic Search,
user_03318,trial_signup,2026-05-14 07:35:00,Paid Ads,
user_03318,onboarding_completed,2026-05-14 10:16:00,Paid Ads,
user_03318,core_feature_used,2026-05-15 00:58:00,Paid Ads,
user_03318,app_session,2026-05-18 20:58:00,Paid Ads,
user_03318,app_session,2026-05-21 21:58:00,Paid Ads,
user_03318,app_session,2026-05-24 16:58:00,Paid Ads,
user_03318,app_session,2026-05-28 08:58:00,Paid Ads,
user_03319,trial_signup,2026-01-13 07:41:00,Referral,
user_03320,trial_signup,2026-02-22 08:26:00,Organic Search,
user_03321,trial_signup,2026-03-31 09:40:00,Paid Ads,
user_03321,onboarding_completed,2026-03-31 12:47:00,Paid Ads,
user_03322,trial_signup,2026-04-19 17:32:00,Organic Search,
user_03322,onboarding_completed,2026-04-19 17:56:00,Organic Search,
user_03323,trial_signup,2026-02-03 14:11:00,Content/Blog,
user_03323,onboarding_completed,2026-02-03 17:59:00,Content/Blog,
user_03324,trial_signup,2026-03-04 08:24:00,Organic Search,
user_03324,onboarding_completed,2026-03-04 10:48:00,Organic Search,
user_03324,core_feature_used,2026-03-04 21:07:00,Organic Search,
user_03324,upgraded_to_paid,2026-03-16 14:07:00,Organic Search,Starter
user_03325,trial_signup,2026-02-14 01:49:00,Referral,
user_03325,onboarding_completed,2026-02-14 02:44:00,Referral,
user_03326,trial_signup,2026-04-10 16:07:00,Organic Search,
user_03327,trial_signup,2026-02-26 13:53:00,Paid Ads,
user_03327,onboarding_completed,2026-02-26 16:15:00,Paid Ads,
user_03328,trial_signup,2026-01-23 20:44:00,Referral,
user_03328,onboarding_completed,2026-01-23 21:51:00,Referral,
user_03329,trial_signup,2026-04-30 23:32:00,Paid Ads,
user_03329,onboarding_completed,2026-05-01 00:55:00,Paid Ads,
user_03330,trial_signup,2026-02-17 01:02:00,Paid Ads,
user_03330,onboarding_completed,2026-02-17 01:40:00,Paid Ads,
user_03330,core_feature_used,2026-02-19 01:32:00,Paid Ads,
user_03330,app_session,2026-02-20 16:32:00,Paid Ads,
user_03330,app_session,2026-02-22 06:32:00,Paid Ads,
user_03330,app_session,2026-02-23 19:32:00,Paid Ads,
user_03330,app_session,2026-02-26 03:32:00,Paid Ads,
user_03331,trial_signup,2026-01-08 20:42:00,Content/Blog,
user_03331,onboarding_completed,2026-01-08 23:22:00,Content/Blog,
user_03331,core_feature_used,2026-01-09 11:50:00,Content/Blog,
user_03331,app_session,2026-01-11 03:50:00,Content/Blog,
user_03332,trial_signup,2026-05-30 02:39:00,Referral,
user_03332,onboarding_completed,2026-05-30 05:28:00,Referral,
user_03332,core_feature_used,2026-05-30 23:21:00,Referral,
user_03332,app_session,2026-06-04 18:21:00,Referral,
user_03332,app_session,2026-06-08 22:21:00,Referral,
user_03332,app_session,2026-06-14 10:21:00,Referral,
user_03332,app_session,2026-06-17 20:21:00,Referral,
user_03332,app_session,2026-06-21 23:21:00,Referral,
user_03333,trial_signup,2026-05-08 02:15:00,Paid Ads,
user_03333,onboarding_completed,2026-05-08 05:27:00,Paid Ads,
user_03334,trial_signup,2026-05-09 16:26:00,Organic Search,
user_03335,trial_signup,2026-03-03 18:22:00,Content/Blog,
user_03335,onboarding_completed,2026-03-03 19:01:00,Content/Blog,
user_03336,trial_signup,2026-04-08 14:34:00,Referral,
user_03336,onboarding_completed,2026-04-08 14:45:00,Referral,
user_03336,core_feature_used,2026-04-10 00:40:00,Referral,
user_03336,app_session,2026-04-11 06:40:00,Referral,
user_03337,trial_signup,2026-05-03 23:18:00,Content/Blog,
user_03338,trial_signup,2026-02-05 06:43:00,Organic Search,
user_03338,onboarding_completed,2026-02-05 09:51:00,Organic Search,
user_03339,trial_signup,2026-04-08 02:19:00,Organic Search,
user_03339,onboarding_completed,2026-04-08 04:04:00,Organic Search,
user_03340,trial_signup,2026-04-19 06:46:00,Organic Search,
user_03340,onboarding_completed,2026-04-19 08:06:00,Organic Search,
user_03341,trial_signup,2026-04-28 13:49:00,Organic Search,
user_03341,onboarding_completed,2026-04-28 15:10:00,Organic Search,
user_03341,core_feature_used,2026-04-30 13:08:00,Organic Search,
user_03341,app_session,2026-05-02 22:08:00,Organic Search,
user_03342,trial_signup,2026-04-12 17:47:00,Organic Search,
user_03342,onboarding_completed,2026-04-12 21:39:00,Organic Search,
user_03343,trial_signup,2026-01-07 08:24:00,Organic Search,
user_03343,onboarding_completed,2026-01-07 10:46:00,Organic Search,
user_03344,trial_signup,2026-05-11 15:59:00,Paid Ads,
user_03344,onboarding_completed,2026-05-11 17:40:00,Paid Ads,
user_03345,trial_signup,2026-03-01 00:01:00,Referral,
user_03345,onboarding_completed,2026-03-01 01:02:00,Referral,
user_03345,core_feature_used,2026-03-02 18:23:00,Referral,
user_03345,app_session,2026-03-05 06:23:00,Referral,
user_03345,app_session,2026-03-11 13:23:00,Referral,
user_03345,app_session,2026-03-17 15:23:00,Referral,
user_03345,app_session,2026-03-21 09:23:00,Referral,
user_03345,app_session,2026-03-24 08:23:00,Referral,
user_03346,trial_signup,2026-01-30 21:41:00,Referral,
user_03346,onboarding_completed,2026-01-30 22:00:00,Referral,
user_03346,core_feature_used,2026-02-01 15:00:00,Referral,
user_03346,app_session,2026-02-02 16:00:00,Referral,
user_03347,trial_signup,2026-02-07 18:06:00,Organic Search,
user_03347,onboarding_completed,2026-02-07 20:06:00,Organic Search,
user_03347,core_feature_used,2026-02-09 07:19:00,Organic Search,
user_03347,app_session,2026-02-13 10:19:00,Organic Search,
user_03348,trial_signup,2026-05-18 03:28:00,Organic Search,
user_03349,trial_signup,2026-04-13 20:03:00,Referral,
user_03350,trial_signup,2026-04-25 16:39:00,Paid Ads,
user_03351,trial_signup,2026-05-14 20:16:00,Content/Blog,
user_03352,trial_signup,2026-03-14 18:39:00,Paid Ads,
user_03352,onboarding_completed,2026-03-14 21:17:00,Paid Ads,
user_03352,core_feature_used,2026-03-15 08:27:00,Paid Ads,
user_03352,app_session,2026-03-17 11:27:00,Paid Ads,
user_03352,app_session,2026-03-21 14:27:00,Paid Ads,
user_03352,app_session,2026-03-22 22:27:00,Paid Ads,
user_03352,app_session,2026-03-28 11:27:00,Paid Ads,
user_03352,app_session,2026-04-01 00:27:00,Paid Ads,
user_03353,trial_signup,2026-05-22 19:34:00,Referral,
user_03353,onboarding_completed,2026-05-22 23:27:00,Referral,
user_03354,trial_signup,2026-05-07 06:40:00,Paid Ads,
user_03355,trial_signup,2026-03-22 13:55:00,Content/Blog,
user_03355,onboarding_completed,2026-03-22 15:44:00,Content/Blog,
user_03355,core_feature_used,2026-03-22 22:19:00,Content/Blog,
user_03355,app_session,2026-03-27 09:19:00,Content/Blog,
user_03356,trial_signup,2026-02-15 23:55:00,Paid Ads,
user_03357,trial_signup,2026-03-20 19:26:00,Organic Search,
user_03357,onboarding_completed,2026-03-20 23:24:00,Organic Search,
user_03358,trial_signup,2026-05-27 06:33:00,Organic Search,
user_03359,trial_signup,2026-05-29 18:03:00,Referral,
user_03359,onboarding_completed,2026-05-29 18:50:00,Referral,
user_03360,trial_signup,2026-02-23 20:52:00,Organic Search,
user_03360,onboarding_completed,2026-02-23 21:16:00,Organic Search,
user_03360,core_feature_used,2026-02-25 07:08:00,Organic Search,
user_03360,app_session,2026-03-04 05:08:00,Organic Search,
user_03360,app_session,2026-03-06 08:08:00,Organic Search,
user_03361,trial_signup,2026-02-19 13:58:00,Content/Blog,
user_03361,onboarding_completed,2026-02-19 17:37:00,Content/Blog,
user_03361,core_feature_used,2026-02-21 01:52:00,Content/Blog,
user_03361,app_session,2026-02-26 11:52:00,Content/Blog,
user_03361,app_session,2026-03-02 05:52:00,Content/Blog,
user_03361,app_session,2026-03-03 06:52:00,Content/Blog,
user_03362,trial_signup,2026-01-15 07:30:00,Paid Ads,
user_03362,onboarding_completed,2026-01-15 10:08:00,Paid Ads,
user_03362,core_feature_used,2026-01-16 06:29:00,Paid Ads,
user_03362,app_session,2026-01-19 22:29:00,Paid Ads,
user_03362,app_session,2026-01-22 08:29:00,Paid Ads,
user_03363,trial_signup,2026-03-02 21:38:00,Content/Blog,
user_03364,trial_signup,2026-02-01 04:30:00,Paid Ads,
user_03365,trial_signup,2026-02-25 19:40:00,Content/Blog,
user_03365,onboarding_completed,2026-02-25 23:38:00,Content/Blog,
user_03365,core_feature_used,2026-02-26 23:08:00,Content/Blog,
user_03365,app_session,2026-03-02 01:08:00,Content/Blog,
user_03366,trial_signup,2026-02-17 10:35:00,Referral,
user_03367,trial_signup,2026-03-07 15:55:00,Organic Search,
user_03367,onboarding_completed,2026-03-07 16:45:00,Organic Search,
user_03368,trial_signup,2026-02-16 22:12:00,Organic Search,
user_03368,onboarding_completed,2026-02-16 22:26:00,Organic Search,
user_03368,core_feature_used,2026-02-18 11:36:00,Organic Search,
user_03368,app_session,2026-02-24 06:36:00,Organic Search,
user_03368,app_session,2026-02-27 17:36:00,Organic Search,
user_03368,upgraded_to_paid,2026-03-04 17:36:00,Organic Search,Pro
user_03369,trial_signup,2026-03-23 07:06:00,Paid Ads,
user_03369,onboarding_completed,2026-03-23 08:06:00,Paid Ads,
user_03370,trial_signup,2026-01-03 15:38:00,Paid Ads,
